=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:31:30: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgIareAvgGgQFiwIzg7j4BMxcEAHrHAAwB0ZArNgvVvZTXU6+3CciOCNHhJIU6ZhKcKcrAGZKQrLlWcWmrADYdAdh0AOHQE4dBbooIiqUOkjTpBwigF0sAKGCllq-A1RcFp4fjYSAi4eEL5mCIQouzFHRGkZQSiFRP9I9VUo7Tz9PKM80zyLPKsCwmSHCRRnZFkcgg9vX3wivD0Y0IZ4wTJo4IHw4cIY8QQ09OhJ7PARlRIRoIQRnuW+tawyzawKw6rDmr3badTmlsn28E8fXngyIZIlUftxt4QPu3APksPqtfvl3lgeilGvMFuDdAAdAB2SKRnGsoIMKORiLRV0aN1aAKOqg+pyJ51Bl3B90eYFi8GMjBYJBmknmqgA7nQyIIPgjsaipu53EA
13:31:36: [INFO] Adding track segment (B.Cu): [(43180000, 43500000), (62230000, 43500000)]
13:31:36: [INFO] Routing pad 'D55:1' at (43180000, 62550000) with pad 'D56:1' at (62230000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(43180000, 62550000), (62230000, 62550000)]
13:31:36: [INFO] Routing pad 'D57:1' at (43180000, 81600000) with pad 'D58:1' at (62230000, 81600000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(43180000, 81600000), (62230000, 81600000)]
13:31:36: [INFO] Routing COL6 pads
13:31:36: [INFO] Routing pad 'SW20:1' at (196215000, 54610000) with pad 'SW7:1' at (196215000, 35560000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (F.Cu): [(196215000, 54610000), (196215000, 35560000)]
13:31:36: [INFO] Routing pad 'SW33:1' at (196215000, 73660000) with pad 'SW20:1' at (196215000, 54610000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (F.Cu): [(196215000, 73660000), (196215000, 54610000)]
13:31:36: [INFO] Routing pad 'SW58:1' at (53340000, 73660000) with pad 'SW33:1' at (196215000, 73660000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (F.Cu): [(53340000, 73660000), (196215000, 73660000)]
13:31:36: [INFO] Could not add track segment due to detected collision
13:31:36: [INFO] Routing pad 'SW33:1' at (196215000, 73660000) with pad 'SW46:1' at (196215000, 92710000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (F.Cu): [(196215000, 73660000), (196215000, 92710000)]
13:31:36: [INFO] Could not add track segment due to detected collision
13:31:36: [INFO] Routing pad 'SW46:1' at (196215000, 92710000) with pad 'SW46a:1' at (205740000, 92710000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (F.Cu): [(196215000, 92710000), (205740000, 92710000)]
13:31:36: [INFO] Routing ROW1 pads
13:31:36: [INFO] Routing pad 'D14:1' at (86042500, 62550000) with pad 'D15:1' at (109855000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(86042500, 62550000), (109855000, 62550000)]
13:31:36: [INFO] Routing pad 'D15:1' at (109855000, 62550000) with pad 'D16:1' at (128905000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(109855000, 62550000), (128905000, 62550000)]
13:31:36: [INFO] Routing pad 'D16:1' at (128905000, 62550000) with pad 'D17:1' at (147955000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(128905000, 62550000), (147955000, 62550000)]
13:31:36: [INFO] Routing pad 'D17:1' at (147955000, 62550000) with pad 'D18:1' at (167005000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(147955000, 62550000), (167005000, 62550000)]
13:31:36: [INFO] Routing pad 'D18:1' at (167005000, 62550000) with pad 'D19:1' at (186055000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(167005000, 62550000), (186055000, 62550000)]
13:31:36: [INFO] Routing pad 'D19:1' at (186055000, 62550000) with pad 'D20:1' at (205105000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(186055000, 62550000), (205105000, 62550000)]
13:31:36: [INFO] Routing pad 'D20:1' at (205105000, 62550000) with pad 'D21:1' at (224155000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(205105000, 62550000), (224155000, 62550000)]
13:31:36: [INFO] Routing pad 'D21:1' at (224155000, 62550000) with pad 'D22:1' at (243205000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(224155000, 62550000), (243205000, 62550000)]
13:31:36: [INFO] Routing pad 'D22:1' at (243205000, 62550000) with pad 'D23:1' at (262255000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(243205000, 62550000), (262255000, 62550000)]
13:31:36: [INFO] Routing pad 'D23:1' at (262255000, 62550000) with pad 'D24:1' at (281305000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(262255000, 62550000), (281305000, 62550000)]
13:31:36: [INFO] Routing pad 'D24:1' at (281305000, 62550000) with pad 'D25:1' at (300355000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(281305000, 62550000), (300355000, 62550000)]
13:31:36: [INFO] Routing pad 'D25:1' at (300355000, 62550000) with pad 'D26:1' at (319405000, 62550000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(300355000, 62550000), (319405000, 62550000)]
13:31:36: [INFO] Routing ROW0 pads
13:31:36: [INFO] Routing pad 'D1:1' at (86042500, 43500000) with pad 'D2:1' at (109855000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(86042500, 43500000), (109855000, 43500000)]
13:31:36: [INFO] Routing pad 'D2:1' at (109855000, 43500000) with pad 'D3:1' at (128905000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(109855000, 43500000), (128905000, 43500000)]
13:31:36: [INFO] Routing pad 'D3:1' at (128905000, 43500000) with pad 'D4:1' at (147955000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(128905000, 43500000), (147955000, 43500000)]
13:31:36: [INFO] Routing pad 'D4:1' at (147955000, 43500000) with pad 'D5:1' at (167005000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(147955000, 43500000), (167005000, 43500000)]
13:31:36: [INFO] Routing pad 'D5:1' at (167005000, 43500000) with pad 'D6:1' at (186055000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(167005000, 43500000), (186055000, 43500000)]
13:31:36: [INFO] Routing pad 'D6:1' at (186055000, 43500000) with pad 'D7:1' at (205105000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(186055000, 43500000), (205105000, 43500000)]
13:31:36: [INFO] Routing pad 'D7:1' at (205105000, 43500000) with pad 'D8:1' at (224155000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(205105000, 43500000), (224155000, 43500000)]
13:31:36: [INFO] Routing pad 'D8:1' at (224155000, 43500000) with pad 'D9:1' at (243205000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(224155000, 43500000), (243205000, 43500000)]
13:31:36: [INFO] Routing pad 'D9:1' at (243205000, 43500000) with pad 'D10:1' at (262255000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(243205000, 43500000), (262255000, 43500000)]
13:31:36: [INFO] Routing pad 'D10:1' at (262255000, 43500000) with pad 'D11:1' at (281305000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(262255000, 43500000), (281305000, 43500000)]
13:31:36: [INFO] Routing pad 'D11:1' at (281305000, 43500000) with pad 'D12:1' at (300355000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(281305000, 43500000), (300355000, 43500000)]
13:31:36: [INFO] Routing pad 'D12:1' at (300355000, 43500000) with pad 'D13:1' at (319405000, 43500000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (B.Cu): [(300355000, 43500000), (319405000, 43500000)]
13:31:36: [INFO] Routing COL11 pads
13:31:36: [INFO] Routing pad 'SW12:1' at (291465000, 35560000) with pad 'SW25:1' at (291465000, 54610000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (F.Cu): [(291465000, 35560000), (291465000, 54610000)]
13:31:36: [INFO] Routing pad 'SW25:1' at (291465000, 54610000) with pad 'SW38:1' at (291465000, 73660000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (F.Cu): [(291465000, 54610000), (291465000, 73660000)]
13:31:36: [INFO] Routing pad 'SW38:1' at (291465000, 73660000) with pad 'SW51:1' at (291465000, 92710000) using coordinate system rotated by 0 degree(s)
13:31:36: [INFO] Adding track segment (F.Cu): [(291465000, 73660000), (291465000, 92710000)]
13:31:36: [INFO] Removing dangling tracks
