=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:36:10: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgIareANAg7rOBGAOgFYBfLcABg0szgmniUhdfHIWvzqowCYe1AMyCMAFjoM8SNOg69iogGyiA7KIAckqNMSs286gE5R+WhS7cLGfAKxSmiVc5c9c8ImWv4RAXQwAUGA6jvos7BT4NDxRVghRdvEYIpHiMRiKqSqp6qlaqSapZun4ceCxiQ4IKLLIbnh88rF+gcHuBCTyfNH2IdVh0F02PN2J4N0pCN0SFN2ZUxjZC7kL+QuFC8WzNmXdttrtnkM+4P5BVTK19R6Eql4IQj30fcxhEQ-DFI9jj5PgjzMPvN-oseI8ViC1iCNiCth9StpGNVanUKO0+IQ+PdYQIzm0GpjsWInhc9G95MSysSxsS-sTAeBicDiUtGRgIcSocSYZTzM8kZdZNcOncKTseJTca1wMQnjLPghZZVwIdCfJZZNSQNhUo1RRZUtSSjhUQseqMBsIKqzfqbHz5QjbfsnX5fEA
13:36:18: [INFO] Adding track segment (F.Cu): [(67627500, 54610000), (67627500, 64135000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(67627500, 64135000), (77152500, 73660000)]
13:36:18: [INFO] Routing pad 'SW31:1' at (77152500, 73660000) with pad 'SW45:1' at (81915000, 92710000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(77152500, 73660000), (77152500, 87947500)]
13:36:18: [INFO] Adding track segment (F.Cu): [(77152500, 87947500), (81915000, 92710000)]
13:36:18: [INFO] Routing pad 'SW45:1' at (81915000, 92710000) with pad 'SW58:1' at (91440000, 111760000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(81915000, 92710000), (81915000, 102235000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(81915000, 102235000), (91440000, 111760000)]
13:36:18: [INFO] Routing ROW3 pads
13:36:18: [INFO] Routing pad 'D43:1' at (45561250, 100650000) with pad 'D44:1' at (71755000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(45561250, 100650000), (71755000, 100650000)]
13:36:18: [INFO] Routing pad 'D44:1' at (71755000, 100650000) with pad 'D45:1' at (90805000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(71755000, 100650000), (90805000, 100650000)]
13:36:18: [INFO] Routing pad 'D45:1' at (90805000, 100650000) with pad 'D46:1' at (109855000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(90805000, 100650000), (109855000, 100650000)]
13:36:18: [INFO] Routing pad 'D46:1' at (109855000, 100650000) with pad 'D47:1' at (128905000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(109855000, 100650000), (128905000, 100650000)]
13:36:18: [INFO] Routing pad 'D47:1' at (128905000, 100650000) with pad 'D48:1' at (147955000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(128905000, 100650000), (147955000, 100650000)]
13:36:18: [INFO] Routing pad 'D48:1' at (147955000, 100650000) with pad 'D49:1' at (167005000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(147955000, 100650000), (167005000, 100650000)]
13:36:18: [INFO] Routing pad 'D49:1' at (167005000, 100650000) with pad 'D50:1' at (186055000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(167005000, 100650000), (186055000, 100650000)]
13:36:18: [INFO] Routing pad 'D50:1' at (186055000, 100650000) with pad 'D51:1' at (205105000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(186055000, 100650000), (205105000, 100650000)]
13:36:18: [INFO] Routing pad 'D51:1' at (205105000, 100650000) with pad 'D52:1' at (224155000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(205105000, 100650000), (224155000, 100650000)]
13:36:18: [INFO] Routing pad 'D52:1' at (224155000, 100650000) with pad 'D53:1' at (243205000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(224155000, 100650000), (243205000, 100650000)]
13:36:18: [INFO] Routing pad 'D53:1' at (243205000, 100650000) with pad 'D54:1' at (262255000, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(243205000, 100650000), (262255000, 100650000)]
13:36:18: [INFO] Routing pad 'D54:1' at (262255000, 100650000) with pad 'D55:1' at (293211250, 100650000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(262255000, 100650000), (293211250, 100650000)]
13:36:18: [INFO] Routing COL1 pads
13:36:18: [INFO] Routing pad 'SW57:1' at (72390000, 111760000) with pad 'SW70:1' at (48577500, 130810000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Routing pad 'SW16:1' at (48577500, 54610000) with pad 'SW2:1' at (58102500, 35560000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(48577500, 54610000), (58102500, 45085000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(58102500, 45085000), (58102500, 35560000)]
13:36:18: [INFO] Routing pad 'SW16:1' at (48577500, 54610000) with pad 'SW30:1' at (58102500, 73660000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(48577500, 54610000), (48577500, 64135000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(48577500, 64135000), (58102500, 73660000)]
13:36:18: [INFO] Routing pad 'SW30:1' at (58102500, 73660000) with pad 'SW44:1' at (62865000, 92710000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(58102500, 73660000), (58102500, 87947500)]
13:36:18: [INFO] Adding track segment (F.Cu): [(58102500, 87947500), (62865000, 92710000)]
13:36:18: [INFO] Routing pad 'SW44:1' at (62865000, 92710000) with pad 'SW57:1' at (72390000, 111760000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (F.Cu): [(62865000, 92710000), (62865000, 102235000)]
13:36:18: [INFO] Adding track segment (F.Cu): [(62865000, 102235000), (72390000, 111760000)]
13:36:18: [INFO] Routing ROW0 pads
13:36:18: [INFO] Routing pad 'D1:1' at (43180000, 43500000) with pad 'D2:1' at (66992500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:18: [INFO] Adding track segment (B.Cu): [(43180000, 43500000), (66992500, 43500000)]
13:36:19: [INFO] Routing pad 'D2:1' at (66992500, 43500000) with pad 'D3:1' at (86042500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(66992500, 43500000), (86042500, 43500000)]
13:36:19: [INFO] Routing pad 'D3:1' at (86042500, 43500000) with pad 'D4:1' at (105092500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(86042500, 43500000), (105092500, 43500000)]
13:36:19: [INFO] Routing pad 'D4:1' at (105092500, 43500000) with pad 'D5:1' at (124142500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(105092500, 43500000), (124142500, 43500000)]
13:36:19: [INFO] Routing pad 'D5:1' at (124142500, 43500000) with pad 'D6:1' at (143192500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(124142500, 43500000), (143192500, 43500000)]
13:36:19: [INFO] Routing pad 'D6:1' at (143192500, 43500000) with pad 'D7:1' at (162242500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(143192500, 43500000), (162242500, 43500000)]
13:36:19: [INFO] Routing pad 'D7:1' at (162242500, 43500000) with pad 'D8:1' at (181292500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(162242500, 43500000), (181292500, 43500000)]
13:36:19: [INFO] Routing pad 'D8:1' at (181292500, 43500000) with pad 'D9:1' at (200342500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(181292500, 43500000), (200342500, 43500000)]
13:36:19: [INFO] Routing pad 'D9:1' at (200342500, 43500000) with pad 'D10:1' at (219392500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(200342500, 43500000), (219392500, 43500000)]
13:36:19: [INFO] Routing pad 'D10:1' at (219392500, 43500000) with pad 'D11:1' at (238442500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(219392500, 43500000), (238442500, 43500000)]
13:36:19: [INFO] Routing pad 'D11:1' at (238442500, 43500000) with pad 'D12:1' at (257492500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(238442500, 43500000), (257492500, 43500000)]
13:36:19: [INFO] Routing pad 'D12:1' at (257492500, 43500000) with pad 'D13:1' at (276542500, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(257492500, 43500000), (276542500, 43500000)]
13:36:19: [INFO] Routing pad 'D13:1' at (276542500, 43500000) with pad 'D14:1' at (300355000, 43500000) using coordinate system rotated by 0 degree(s)
13:36:19: [INFO] Adding track segment (B.Cu): [(276542500, 43500000), (300355000, 43500000)]
13:36:19: [INFO] Removing dangling tracks
