=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:28:45: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgOyreAvgGgQBi7uDhAB6xy4B0ATAKw5TlICCrbmD+AjEXltb3D4AzIPwAWXqXJU62PrTFYAbEuRKAHFPBl4s2vKFYAnEq6FOWLj0tcBxHTJoHboh7oqV6CAM4BbJgAnAHsAFwB9AFNIaw4+LloAHQA7FLTUjPSUyMIAXSwAKDBwAE8nOgZ-JjjwLgJtaHgkSBbWmrqbBDr7Lqw3XskGOsUhlUE69VGtUdNR83GrTtqrHohGhEQ2dgYAd3JqQw7+6T0vQ6tFfKKIPfguM4Zqeod15taWmqelp57wJ-6-lhBggniMQWNHlhJuDpuDZuD5pDYkjVowmpstsxBLc4PcXAjjo5TvjAQlwFdijj7sgScJnnA1kxEO8PoY6Us6b86QC6cDwHSwfyIQg6dChbChfChYiRYsGky0OhdvtnGyrISPFRvGiNpisWqyRSbiq5AxxPTGeiWdBDOalubfuaAea+ebBebVGaoYJzRLzVK7RYGTqWJjseRqSS7RqIw8EHbLoVih4uOJnAwyvAALRUGkMV4oRXqW1WSRG0rkHPphAFvXhu6qhj0IPGhumhD0Tqt3GNjv8bQ45S98D0QX0KWdoMjuXllPCasV7O57UFovFpvqwSdvmdy65IA
13:28:55: [INFO] Routing pad 'SW28:1' at (262890000, 59372500) with pad 'SW13:1' at (277177500, 35560000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(262890000, 59372500), (277177500, 45085000)]
13:28:55: [INFO] Adding track segment (F.Cu): [(277177500, 45085000), (277177500, 35560000)]
13:28:55: [INFO] Routing ROW1 pads
13:28:55: [INFO] Routing pad 'D16:1' at (43180000, 67312500) with pad 'D17:1' at (62230000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(43180000, 67312500), (62230000, 67312500)]
13:28:55: [INFO] Routing pad 'D17:1' at (62230000, 67312500) with pad 'D18:1' at (81280000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(62230000, 67312500), (81280000, 67312500)]
13:28:55: [INFO] Routing pad 'D18:1' at (81280000, 67312500) with pad 'D19:1' at (100330000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(81280000, 67312500), (100330000, 67312500)]
13:28:55: [INFO] Routing pad 'D19:1' at (100330000, 67312500) with pad 'D20:1' at (119380000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(100330000, 67312500), (119380000, 67312500)]
13:28:55: [INFO] Routing pad 'D20:1' at (119380000, 67312500) with pad 'D21:1' at (138430000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(119380000, 67312500), (138430000, 67312500)]
13:28:55: [INFO] Routing pad 'D21:1' at (138430000, 67312500) with pad 'D22:1' at (157480000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(138430000, 67312500), (157480000, 67312500)]
13:28:55: [INFO] Routing pad 'D22:1' at (157480000, 67312500) with pad 'D23:1' at (176530000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(157480000, 67312500), (176530000, 67312500)]
13:28:55: [INFO] Routing pad 'D23:1' at (176530000, 67312500) with pad 'D24:1' at (195580000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(176530000, 67312500), (195580000, 67312500)]
13:28:55: [INFO] Routing pad 'D24:1' at (195580000, 67312500) with pad 'D25:1' at (214630000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(195580000, 67312500), (214630000, 67312500)]
13:28:55: [INFO] Routing pad 'D25:1' at (214630000, 67312500) with pad 'D26:1' at (233680000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(214630000, 67312500), (233680000, 67312500)]
13:28:55: [INFO] Routing pad 'D26:1' at (233680000, 67312500) with pad 'D27:1' at (252730000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(233680000, 67312500), (252730000, 67312500)]
13:28:55: [INFO] Routing pad 'D27:1' at (252730000, 67312500) with pad 'D28:1' at (271780000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(252730000, 67312500), (271780000, 67312500)]
13:28:55: [INFO] Routing pad 'D28:1' at (271780000, 67312500) with pad 'D29:1' at (300355000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(271780000, 67312500), (300355000, 67312500)]
13:28:55: [INFO] Routing pad 'D29:1' at (300355000, 67312500) with pad 'D30:1' at (338455000, 67312500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(300355000, 67312500), (338455000, 67312500)]
13:28:55: [INFO] Routing ROW2 pads
13:28:55: [INFO] Routing pad 'D31:1' at (47942500, 86362500) with pad 'D32:1' at (71755000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(47942500, 86362500), (71755000, 86362500)]
13:28:55: [INFO] Routing pad 'D32:1' at (71755000, 86362500) with pad 'D33:1' at (90805000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(71755000, 86362500), (90805000, 86362500)]
13:28:55: [INFO] Routing pad 'D33:1' at (90805000, 86362500) with pad 'D34:1' at (109855000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(90805000, 86362500), (109855000, 86362500)]
13:28:55: [INFO] Routing pad 'D34:1' at (109855000, 86362500) with pad 'D35:1' at (128905000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(109855000, 86362500), (128905000, 86362500)]
13:28:55: [INFO] Routing pad 'D35:1' at (128905000, 86362500) with pad 'D36:1' at (147955000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(128905000, 86362500), (147955000, 86362500)]
13:28:55: [INFO] Routing pad 'D36:1' at (147955000, 86362500) with pad 'D37:1' at (167005000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(147955000, 86362500), (167005000, 86362500)]
13:28:55: [INFO] Routing pad 'D37:1' at (167005000, 86362500) with pad 'D38:1' at (186055000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(167005000, 86362500), (186055000, 86362500)]
13:28:55: [INFO] Routing pad 'D38:1' at (186055000, 86362500) with pad 'D39:1' at (205105000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(186055000, 86362500), (205105000, 86362500)]
13:28:55: [INFO] Routing pad 'D39:1' at (205105000, 86362500) with pad 'D40:1' at (224155000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(205105000, 86362500), (224155000, 86362500)]
13:28:55: [INFO] Routing pad 'D40:1' at (224155000, 86362500) with pad 'D41:1' at (243205000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(224155000, 86362500), (243205000, 86362500)]
13:28:55: [INFO] Routing pad 'D41:1' at (243205000, 86362500) with pad 'D42:1' at (262255000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(243205000, 86362500), (262255000, 86362500)]
13:28:55: [INFO] Routing pad 'D42:1' at (262255000, 86362500) with pad 'D43:1' at (281305000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(262255000, 86362500), (281305000, 86362500)]
13:28:55: [INFO] Routing pad 'D43:1' at (281305000, 86362500) with pad 'D44:1' at (305117500, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(281305000, 86362500), (305117500, 86362500)]
13:28:55: [INFO] Routing pad 'D44:1' at (305117500, 86362500) with pad 'D45:1' at (338455000, 86362500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(305117500, 86362500), (338455000, 86362500)]
13:28:55: [INFO] Routing ROW0 pads
13:28:55: [INFO] Routing pad 'D1:1' at (43180000, 43500000) with pad 'D2:1' at (66992500, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(43180000, 43500000), (66992500, 43500000)]
13:28:55: [INFO] Routing pad 'D2:1' at (66992500, 43500000) with pad 'D3:1' at (86042500, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(66992500, 43500000), (86042500, 43500000)]
13:28:55: [INFO] Routing pad 'D3:1' at (86042500, 43500000) with pad 'D4:1' at (105092500, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(86042500, 43500000), (105092500, 43500000)]
13:28:55: [INFO] Routing pad 'D4:1' at (105092500, 43500000) with pad 'D5:1' at (124142500, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(105092500, 43500000), (124142500, 43500000)]
13:28:55: [INFO] Routing pad 'D5:1' at (124142500, 43500000) with pad 'D6:1' at (147955000, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(124142500, 43500000), (147955000, 43500000)]
13:28:55: [INFO] Routing pad 'D6:1' at (147955000, 43500000) with pad 'D7:1' at (167005000, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(147955000, 43500000), (167005000, 43500000)]
13:28:55: [INFO] Routing pad 'D7:1' at (167005000, 43500000) with pad 'D8:1' at (186055000, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(167005000, 43500000), (186055000, 43500000)]
13:28:55: [INFO] Routing pad 'D8:1' at (186055000, 43500000) with pad 'D9:1' at (205105000, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(186055000, 43500000), (205105000, 43500000)]
13:28:55: [INFO] Routing pad 'D9:1' at (205105000, 43500000) with pad 'D10:1' at (228917500, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(205105000, 43500000), (228917500, 43500000)]
13:28:55: [INFO] Routing pad 'D10:1' at (228917500, 43500000) with pad 'D11:1' at (247967500, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(228917500, 43500000), (247967500, 43500000)]
13:28:55: [INFO] Routing pad 'D11:1' at (247967500, 43500000) with pad 'D12:1' at (267017500, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(247967500, 43500000), (267017500, 43500000)]
13:28:55: [INFO] Routing pad 'D12:1' at (267017500, 43500000) with pad 'D13:1' at (286067500, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(267017500, 43500000), (286067500, 43500000)]
13:28:55: [INFO] Routing pad 'D13:1' at (286067500, 43500000) with pad 'D14:1' at (309880000, 43500000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(286067500, 43500000), (309880000, 43500000)]
13:28:55: [INFO] Routing pad 'D14:1' at (309880000, 43500000) with pad 'D15:1' at (330955000, 41000000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(309880000, 43500000), (328455000, 43500000)]
13:28:55: [INFO] Adding track segment (B.Cu): [(328455000, 43500000), (330955000, 41000000)]
13:28:55: [INFO] Routing COL10 pads
13:28:55: [INFO] Routing pad 'SW26:1' at (224790000, 59372500) with pad 'SW41:1' at (234315000, 78422500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(224790000, 59372500), (224790000, 68897500)]
13:28:55: [INFO] Adding track segment (F.Cu): [(224790000, 68897500), (234315000, 78422500)]
13:28:55: [INFO] Routing pad 'SW26:1' at (224790000, 59372500) with pad 'SW11:1' at (239077500, 35560000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(224790000, 59372500), (239077500, 45085000)]
13:28:55: [INFO] Adding track segment (F.Cu): [(239077500, 45085000), (239077500, 35560000)]
13:28:55: [INFO] Routing pad 'SW41:1' at (234315000, 78422500) with pad 'SW56:1' at (239077500, 97472500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(234315000, 78422500), (234315000, 92710000)]
13:28:55: [INFO] Adding track segment (F.Cu): [(234315000, 92710000), (239077500, 97472500)]
13:28:55: [INFO] Routing pad 'SW70:1' at (248602500, 116522500) with pad 'SW79:1' at (243840000, 135572500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(248602500, 116522500), (248602500, 130810000)]
13:28:55: [INFO] Adding track segment (F.Cu): [(248602500, 130810000), (243840000, 135572500)]
13:28:55: [INFO] Routing pad 'SW56:1' at (239077500, 97472500) with pad 'SW70:1' at (248602500, 116522500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(239077500, 97472500), (239077500, 106997500)]
13:28:55: [INFO] Adding track segment (F.Cu): [(239077500, 106997500), (248602500, 116522500)]
13:28:55: [INFO] Routing COL14 pads
13:28:55: [INFO] Routing pad 'SW72:1' at (305752500, 121285000) with pad 'SW82:1' at (305752500, 140335000) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (F.Cu): [(305752500, 121285000), (305752500, 140335000)]
13:28:55: [INFO] Routing ROW5 pads
13:28:55: [INFO] Routing pad 'D74:1' at (45561250, 143512500) with pad 'D75:1' at (69373750, 143512500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(45561250, 143512500), (69373750, 143512500)]
13:28:55: [INFO] Routing pad 'D75:1' at (69373750, 143512500) with pad 'D76:1' at (93186250, 143512500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(69373750, 143512500), (93186250, 143512500)]
13:28:55: [INFO] Routing pad 'D76:1' at (93186250, 143512500) with pad 'D77:1' at (164623750, 143512500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(93186250, 143512500), (164623750, 143512500)]
13:28:55: [INFO] Routing pad 'D77:1' at (164623750, 143512500) with pad 'D78:1' at (233680000, 143512500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(164623750, 143512500), (233680000, 143512500)]
13:28:55: [INFO] Routing pad 'D78:1' at (233680000, 143512500) with pad 'D79:1' at (252730000, 143512500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(233680000, 143512500), (252730000, 143512500)]
13:28:55: [INFO] Routing pad 'D79:1' at (252730000, 143512500) with pad 'D80:1' at (271780000, 143512500) using coordinate system rotated by 0 degree(s)
13:28:55: [INFO] Adding track segment (B.Cu): [(252730000, 143512500), (271780000, 143512500)]
13:28:55: [INFO] Routing pad 'D80:1' at (271780000, 143512500) with pad 'D81:1' at (295592500, 148275000) using coordinate system rotated by 0 degree(s)
13:28:56: [INFO] Adding track segment (B.Cu): [(271780000, 143512500), (276542500, 148275000)]
13:28:56: [INFO] Adding track segment (B.Cu): [(276542500, 148275000), (295592500, 148275000)]
13:28:56: [INFO] Routing pad 'D81:1' at (295592500, 148275000) with pad 'D82:1' at (314642500, 148275000) using coordinate system rotated by 0 degree(s)
13:28:56: [INFO] Adding track segment (B.Cu): [(295592500, 148275000), (314642500, 148275000)]
13:28:56: [INFO] Routing pad 'D82:1' at (314642500, 148275000) with pad 'D83:1' at (333692500, 148275000) using coordinate system rotated by 0 degree(s)
13:28:56: [INFO] Adding track segment (B.Cu): [(314642500, 148275000), (333692500, 148275000)]
13:28:56: [INFO] Removing dangling tracks
