=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:40:07: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgOyreAvgGgQBi7uDhNPEpBZZjuAIxa1EL0BMTdWAzO-QCxMlYCRAEMx46sywBWHlgBsc5HIAccgJxzahGvVqNdDNsShCkadDQDuQlgDpc2KbW4BdLACgw4AB5Da0nYsNACeQgC0tEE0pMLiEjQAZiJCwPRw+Bk4mTnZeVlwtO4INvBRvDQAFv52vE7gFQEAOgB2re1tnR2tcACmhO5eEGHwuEHSSSnwacXgpYV20vXBOgjBBmtYxpvcNMH8ezLswYqHyodqh5qH2scMG+Dr2xDzUUs3bp7efmWBFQgjODhMYqeqcBj8QbeQHAuwBaw1ZDvBDg1bgcEPcHbdFcdjgg4oo40cGnQnnQmXQnXQm3Yn3ASmMgoCzkua2cZghifIa+fx-UIREExMyIShUTkBcBQ4aCuETBCxJDxMTseb2FjIhoEdgVbEVXYICoErWyGgVUla1kVSla6la2mG+kmNUOeqNbnffy8WoC+Cw0FmiFSr4yv1jeElGoa+oTVYvKOaiYbeNlDk0CbPRnCFms+byRYxhQMn4ZBzyrPkMXQQt2pNopNsaW8sqcH0A2UqYVM5UpQsudhJ41J2SuVxAA
13:40:13: [INFO] Routing pad 'SW1:1' at (34290000, 35560000) with pad 'SW15:1' at (39052500, 55562500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(34290000, 35560000), (34290000, 50800000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(34290000, 50800000), (39052500, 55562500)]
13:40:13: [INFO] Routing pad 'SW15:1' at (39052500, 55562500) with pad 'SW29:1' at (41433750, 75565000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(39052500, 55562500), (39052500, 73183750)]
13:40:13: [INFO] Adding track segment (F.Cu): [(39052500, 73183750), (41433750, 75565000)]
13:40:13: [INFO] Routing pad 'SW29:1' at (41433750, 75565000) with pad 'SW44:1' at (46196250, 95567500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(41433750, 75565000), (41433750, 90805000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(41433750, 90805000), (46196250, 95567500)]
13:40:13: [INFO] Routing ROW0 pads
13:40:13: [INFO] Routing COL10 pads
13:40:13: [INFO] Routing pad 'SW39:1' at (239077500, 75565000) with pad 'SW53:1' at (229552500, 95567500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(239077500, 75565000), (239077500, 86042500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(239077500, 86042500), (229552500, 95567500)]
13:40:13: [INFO] Routing pad 'SW11:1' at (224790000, 35560000) with pad 'SW25:1' at (234315000, 55562500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(224790000, 35560000), (224790000, 46037500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(224790000, 46037500), (234315000, 55562500)]
13:40:13: [INFO] Routing pad 'SW25:1' at (234315000, 55562500) with pad 'SW39:1' at (239077500, 75565000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(234315000, 55562500), (234315000, 70802500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(234315000, 70802500), (239077500, 75565000)]
13:40:13: [INFO] Routing pad 'SW53:1' at (229552500, 95567500) with pad 'SW63:1' at (249555000, 115570000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Routing ROW3 pads
13:40:13: [INFO] Routing pad 'D29:1' at (50323750, 83505000) with pad 'D30:1' at (76517500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(50323750, 83505000), (76517500, 83505000)]
13:40:13: [INFO] Routing pad 'D30:1' at (76517500, 83505000) with pad 'D31:1' at (95567500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(76517500, 83505000), (95567500, 83505000)]
13:40:13: [INFO] Routing pad 'D31:1' at (95567500, 83505000) with pad 'D32:1' at (114617500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(95567500, 83505000), (114617500, 83505000)]
13:40:13: [INFO] Routing pad 'D32:1' at (114617500, 83505000) with pad 'D33:1' at (133667500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(114617500, 83505000), (133667500, 83505000)]
13:40:13: [INFO] Routing pad 'D33:1' at (133667500, 83505000) with pad 'D34:1' at (152717500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(133667500, 83505000), (152717500, 83505000)]
13:40:13: [INFO] Routing pad 'D34:1' at (152717500, 83505000) with pad 'D35:1' at (171767500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(152717500, 83505000), (171767500, 83505000)]
13:40:13: [INFO] Routing pad 'D35:1' at (171767500, 83505000) with pad 'D36:1' at (190817500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(171767500, 83505000), (190817500, 83505000)]
13:40:13: [INFO] Routing pad 'D36:1' at (190817500, 83505000) with pad 'D37:1' at (209867500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(190817500, 83505000), (209867500, 83505000)]
13:40:13: [INFO] Routing pad 'D37:1' at (209867500, 83505000) with pad 'D38:1' at (228917500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(209867500, 83505000), (228917500, 83505000)]
13:40:13: [INFO] Routing pad 'D38:1' at (228917500, 83505000) with pad 'D39:1' at (247967500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(228917500, 83505000), (247967500, 83505000)]
13:40:13: [INFO] Routing pad 'D39:1' at (247967500, 83505000) with pad 'D40:1' at (267017500, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(247967500, 83505000), (267017500, 83505000)]
13:40:13: [INFO] Routing pad 'D40:1' at (267017500, 83505000) with pad 'D41:1' at (297973750, 83505000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(267017500, 83505000), (297973750, 83505000)]
13:40:13: [INFO] Routing pad 'D43:1' at (336550000, 87315000) with pad 'D42:1' at (336550000, 67312500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(336550000, 87315000), (336550000, 67312500)]
13:40:13: [INFO] Could not add track segment due to detected collision
13:40:13: [INFO] Routing pad 'D41:1' at (297973750, 83505000) with pad 'D43:1' at (336550000, 87315000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Routing COL14 pads
13:40:13: [INFO] Routing pad 'SW56:1' at (308610000, 99377500) with pad 'SW66:1' at (308610000, 119380000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(308610000, 99377500), (308610000, 119380000)]
13:40:13: [INFO] Routing pad 'SW56:1' at (308610000, 99377500) with pad 'SW42:1' at (327660000, 59372500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Routing COL3 pads
13:40:13: [INFO] Routing pad 'SW32:1' at (105727500, 75565000) with pad 'SW46:1' at (96202500, 95567500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(105727500, 75565000), (105727500, 86042500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(105727500, 86042500), (96202500, 95567500)]
13:40:13: [INFO] Routing pad 'SW4:1' at (91440000, 35560000) with pad 'SW18:1' at (100965000, 55562500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(91440000, 35560000), (91440000, 46037500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(91440000, 46037500), (100965000, 55562500)]
13:40:13: [INFO] Routing pad 'SW18:1' at (100965000, 55562500) with pad 'SW32:1' at (105727500, 75565000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(100965000, 55562500), (100965000, 70802500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(100965000, 70802500), (105727500, 75565000)]
13:40:13: [INFO] Routing COL7 pads
13:40:13: [INFO] Routing pad 'SW36:1' at (181927500, 75565000) with pad 'SW50:1' at (172402500, 95567500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(181927500, 75565000), (181927500, 86042500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(181927500, 86042500), (172402500, 95567500)]
13:40:13: [INFO] Routing pad 'SW8:1' at (167640000, 35560000) with pad 'SW22:1' at (177165000, 55562500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(167640000, 35560000), (167640000, 46037500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(167640000, 46037500), (177165000, 55562500)]
13:40:13: [INFO] Routing pad 'SW22:1' at (177165000, 55562500) with pad 'SW36:1' at (181927500, 75565000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(177165000, 55562500), (177165000, 70802500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(177165000, 70802500), (181927500, 75565000)]
13:40:13: [INFO] Routing COL15 pads
13:40:13: [INFO] Routing pad 'SW57:1' at (327660000, 35559999) with pad 'SW43:1' at (327660000, 79375000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(327660000, 35559999), (327660000, 79375000)]
13:40:13: [INFO] Could not add track segment due to detected collision
13:40:13: [INFO] Routing pad 'SW43:1' at (327660000, 79375000) with pad 'SW67:1' at (327660000, 119380000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(327660000, 79375000), (327660000, 119380000)]
13:40:13: [INFO] Routing ROW2 pads
13:40:13: [INFO] Routing pad 'D15:1' at (47942500, 63502500) with pad 'D16:1' at (71755000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(47942500, 63502500), (71755000, 63502500)]
13:40:13: [INFO] Routing pad 'D16:1' at (71755000, 63502500) with pad 'D17:1' at (90805000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(71755000, 63502500), (90805000, 63502500)]
13:40:13: [INFO] Routing pad 'D17:1' at (90805000, 63502500) with pad 'D18:1' at (109855000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(90805000, 63502500), (109855000, 63502500)]
13:40:13: [INFO] Routing pad 'D18:1' at (109855000, 63502500) with pad 'D19:1' at (128905000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(109855000, 63502500), (128905000, 63502500)]
13:40:13: [INFO] Routing pad 'D19:1' at (128905000, 63502500) with pad 'D20:1' at (147955000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(128905000, 63502500), (147955000, 63502500)]
13:40:13: [INFO] Routing pad 'D20:1' at (147955000, 63502500) with pad 'D21:1' at (167005000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(147955000, 63502500), (167005000, 63502500)]
13:40:13: [INFO] Routing pad 'D21:1' at (167005000, 63502500) with pad 'D22:1' at (186055000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(167005000, 63502500), (186055000, 63502500)]
13:40:13: [INFO] Routing pad 'D22:1' at (186055000, 63502500) with pad 'D23:1' at (205105000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(186055000, 63502500), (205105000, 63502500)]
13:40:13: [INFO] Routing pad 'D23:1' at (205105000, 63502500) with pad 'D24:1' at (224155000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(205105000, 63502500), (224155000, 63502500)]
13:40:13: [INFO] Routing pad 'D24:1' at (224155000, 63502500) with pad 'D25:1' at (243205000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(224155000, 63502500), (243205000, 63502500)]
13:40:13: [INFO] Routing pad 'D25:1' at (243205000, 63502500) with pad 'D26:1' at (262255000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(243205000, 63502500), (262255000, 63502500)]
13:40:13: [INFO] Routing pad 'D26:1' at (262255000, 63502500) with pad 'D27:1' at (281305000, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(262255000, 63502500), (281305000, 63502500)]
13:40:13: [INFO] Routing pad 'D27:1' at (281305000, 63502500) with pad 'D28:1' at (305117500, 63502500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(281305000, 63502500), (305117500, 63502500)]
13:40:13: [INFO] Routing ROW4 pads
13:40:13: [INFO] Routing pad 'D44:1' at (55086250, 103507500) with pad 'D45:1' at (86042500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(55086250, 103507500), (86042500, 103507500)]
13:40:13: [INFO] Routing pad 'D45:1' at (86042500, 103507500) with pad 'D46:1' at (105092500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(86042500, 103507500), (105092500, 103507500)]
13:40:13: [INFO] Routing pad 'D46:1' at (105092500, 103507500) with pad 'D47:1' at (124142500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(105092500, 103507500), (124142500, 103507500)]
13:40:13: [INFO] Routing pad 'D47:1' at (124142500, 103507500) with pad 'D48:1' at (143192500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(124142500, 103507500), (143192500, 103507500)]
13:40:13: [INFO] Routing pad 'D48:1' at (143192500, 103507500) with pad 'D49:1' at (162242500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(143192500, 103507500), (162242500, 103507500)]
13:40:13: [INFO] Routing pad 'D49:1' at (162242500, 103507500) with pad 'D50:1' at (181292500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(162242500, 103507500), (181292500, 103507500)]
13:40:13: [INFO] Routing pad 'D50:1' at (181292500, 103507500) with pad 'D51:1' at (200342500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(181292500, 103507500), (200342500, 103507500)]
13:40:13: [INFO] Routing pad 'D51:1' at (200342500, 103507500) with pad 'D52:1' at (219392500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(200342500, 103507500), (219392500, 103507500)]
13:40:13: [INFO] Routing pad 'D52:1' at (219392500, 103507500) with pad 'D53:1' at (238442500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(219392500, 103507500), (238442500, 103507500)]
13:40:13: [INFO] Routing pad 'D53:1' at (238442500, 103507500) with pad 'D54:1' at (257492500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(238442500, 103507500), (257492500, 103507500)]
13:40:13: [INFO] Routing pad 'D54:1' at (257492500, 103507500) with pad 'D55:1' at (286067500, 103507500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(257492500, 103507500), (286067500, 103507500)]
13:40:13: [INFO] Routing pad 'D55:1' at (286067500, 103507500) with pad 'D56:1' at (317500000, 107317500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Routing pad 'D56:1' at (317500000, 107317500) with pad 'D57:1' at (336550000, 43499999) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Routing COL9 pads
13:40:13: [INFO] Routing pad 'SW38:1' at (220027500, 75565000) with pad 'SW52:1' at (210502500, 95567500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(220027500, 75565000), (220027500, 86042500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(220027500, 86042500), (210502500, 95567500)]
13:40:13: [INFO] Routing pad 'SW10:1' at (205740000, 35560000) with pad 'SW24:1' at (215265000, 55562500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(205740000, 35560000), (205740000, 46037500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(205740000, 46037500), (215265000, 55562500)]
13:40:13: [INFO] Routing pad 'SW24:1' at (215265000, 55562500) with pad 'SW38:1' at (220027500, 75565000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(215265000, 55562500), (215265000, 70802500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(215265000, 70802500), (220027500, 75565000)]
13:40:13: [INFO] Routing pad 'SW52:1' at (210502500, 95567500) with pad 'SW62:1' at (230505000, 115570000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Routing COL2 pads
13:40:13: [INFO] Routing pad 'SW31:1' at (86677500, 75565000) with pad 'SW45:1' at (77152500, 95567500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(86677500, 75565000), (86677500, 86042500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(86677500, 86042500), (77152500, 95567500)]
13:40:13: [INFO] Routing pad 'SW3:1' at (72390000, 35560000) with pad 'SW17:1' at (81915000, 55562500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(72390000, 35560000), (72390000, 46037500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(72390000, 46037500), (81915000, 55562500)]
13:40:13: [INFO] Routing pad 'SW45:1' at (77152500, 95567500) with pad 'SW60:1' at (84296250, 115570000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(77152500, 95567500), (77152500, 108426250)]
13:40:13: [INFO] Adding track segment (F.Cu): [(77152500, 108426250), (84296250, 115570000)]
13:40:13: [INFO] Routing pad 'SW17:1' at (81915000, 55562500) with pad 'SW31:1' at (86677500, 75565000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(81915000, 55562500), (81915000, 70802500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(81915000, 70802500), (86677500, 75565000)]
13:40:13: [INFO] Routing COL12 pads
13:40:13: [INFO] Routing pad 'SW27:1' at (272415000, 55562500) with pad 'SW64:1' at (268605000, 115570000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(272415000, 55562500), (272415000, 111760000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(272415000, 111760000), (268605000, 115570000)]
13:40:13: [INFO] Routing pad 'SW13:1' at (262890000, 35560000) with pad 'SW27:1' at (272415000, 55562500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(262890000, 35560000), (262890000, 46037500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(262890000, 46037500), (272415000, 55562500)]
13:40:13: [INFO] Routing COL5 pads
13:40:13: [INFO] Routing pad 'SW34:1' at (143827500, 75565000) with pad 'SW48:1' at (134302500, 95567500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(143827500, 75565000), (143827500, 86042500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(143827500, 86042500), (134302500, 95567500)]
13:40:13: [INFO] Routing pad 'SW6:1' at (129540000, 35560000) with pad 'SW20:1' at (139065000, 55562500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(129540000, 35560000), (129540000, 46037500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(129540000, 46037500), (139065000, 55562500)]
13:40:13: [INFO] Routing pad 'SW20:1' at (139065000, 55562500) with pad 'SW34:1' at (143827500, 75565000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(139065000, 55562500), (139065000, 70802500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(139065000, 70802500), (143827500, 75565000)]
13:40:13: [INFO] Routing COL4 pads
13:40:13: [INFO] Routing pad 'SW33:1' at (124777500, 75565000) with pad 'SW47:1' at (115252500, 95567500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(124777500, 75565000), (124777500, 86042500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(124777500, 86042500), (115252500, 95567500)]
13:40:13: [INFO] Routing pad 'SW5:1' at (110490000, 35560000) with pad 'SW19:1' at (120015000, 55562500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(110490000, 35560000), (110490000, 46037500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(110490000, 46037500), (120015000, 55562500)]
13:40:13: [INFO] Routing pad 'SW19:1' at (120015000, 55562500) with pad 'SW33:1' at (124777500, 75565000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(120015000, 55562500), (120015000, 70802500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(120015000, 70802500), (124777500, 75565000)]
13:40:13: [INFO] Routing COL8 pads
13:40:13: [INFO] Routing pad 'SW37:1' at (200977500, 75565000) with pad 'SW51:1' at (191452500, 95567500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(200977500, 75565000), (200977500, 86042500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(200977500, 86042500), (191452500, 95567500)]
13:40:13: [INFO] Routing pad 'SW9:1' at (186690000, 35560000) with pad 'SW23:1' at (196215000, 55562500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(186690000, 35560000), (186690000, 46037500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(186690000, 46037500), (196215000, 55562500)]
13:40:13: [INFO] Routing pad 'SW23:1' at (196215000, 55562500) with pad 'SW37:1' at (200977500, 75565000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(196215000, 55562500), (196215000, 70802500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(196215000, 70802500), (200977500, 75565000)]
13:40:13: [INFO] Routing COL11 pads
13:40:13: [INFO] Routing pad 'SW40:1' at (258127500, 75565000) with pad 'SW54:1' at (248602500, 95567500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(258127500, 75565000), (258127500, 86042500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(258127500, 86042500), (248602500, 95567500)]
13:40:13: [INFO] Routing pad 'SW12:1' at (243840000, 35560000) with pad 'SW26:1' at (253365000, 55562500) using coordinate system rotated by 0 degree(s)
13:40:14: [INFO] Adding track segment (F.Cu): [(243840000, 35560000), (243840000, 46037500)]
13:40:14: [INFO] Adding track segment (F.Cu): [(243840000, 46037500), (253365000, 55562500)]
13:40:14: [INFO] Routing pad 'SW26:1' at (253365000, 55562500) with pad 'SW40:1' at (258127500, 75565000) using coordinate system rotated by 0 degree(s)
13:40:14: [INFO] Adding track segment (F.Cu): [(253365000, 55562500), (253365000, 70802500)]
13:40:14: [INFO] Adding track segment (F.Cu): [(253365000, 70802500), (258127500, 75565000)]
13:40:14: [INFO] Removing dangling tracks
