=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:40:07: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgOyreAvgGgQBi7uDhAB6xy4B0ATAKw5TlKQuuYP4CMReW1P4fAGYB+ACw9S5KnWy9aorADZFyRQA5J4MvBm05grAE5FnQhyyduFzv2LbpNegmjwkAQ09f2vTiIC6WABQYOAAno50DADu5JyU+gycBFquCIisbAbJ1gjJdnlYIklYEiUKJSolaiWaJSYlZgI5ueA5BRBpHl6eArHw8YmFfuCBIRD9cPHIQ+DUKfZdGZnQBvOt8wVzRQLzZQjzFQfKu1g1x3XHDcdNDOu5nUwoaKh95NROa5YBwaFLPb0Yu9PgwhAs4I83MtMj5wGDWmCtmDiggwfs4VgjhiqqizgIwZcMdcMbcIYwoQD3G8BpQZgZ4UjvqNflIaUpZAwxJYtJNBgYuR0HPAlLTnOBeQl+ZZzAgubZmeMhXAxJQhDMGBF4ABaKjqlxPFbQIHCkGyk7+fxAA
13:40:13: [INFO] Routing pad 'SW16:1' at (62865000, 59372500) with pad 'SW30:1' at (67627500, 78422500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(62865000, 59372500), (62865000, 73660000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(62865000, 73660000), (67627500, 78422500)]
13:40:13: [INFO] Routing pad 'SW30:1' at (67627500, 78422500) with pad 'SW43:1' at (77152500, 97472500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(67627500, 78422500), (67627500, 87947500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(67627500, 87947500), (77152500, 97472500)]
13:40:13: [INFO] Routing COL0 pads
13:40:13: [INFO] Routing pad 'SW1:1' at (34290000, 35560000) with pad 'SW15:1' at (39052500, 59372500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(34290000, 35560000), (34290000, 54610000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(34290000, 54610000), (39052500, 59372500)]
13:40:13: [INFO] Routing pad 'SW15:1' at (39052500, 59372500) with pad 'SW29:1' at (41433750, 78422500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(39052500, 59372500), (39052500, 76041250)]
13:40:13: [INFO] Adding track segment (F.Cu): [(39052500, 76041250), (41433750, 78422500)]
13:40:13: [INFO] Routing pad 'SW29:1' at (41433750, 78422500) with pad 'SW42:1' at (46196250, 97472500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(41433750, 78422500), (41433750, 92710000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(41433750, 92710000), (46196250, 97472500)]
13:40:13: [INFO] Routing ROW2 pads
13:40:13: [INFO] Routing pad 'D29:1' at (50323750, 86362500) with pad 'D30:1' at (76517500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(50323750, 86362500), (76517500, 86362500)]
13:40:13: [INFO] Routing pad 'D30:1' at (76517500, 86362500) with pad 'D31:1' at (95567500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(76517500, 86362500), (95567500, 86362500)]
13:40:13: [INFO] Routing pad 'D31:1' at (95567500, 86362500) with pad 'D32:1' at (114617500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(95567500, 86362500), (114617500, 86362500)]
13:40:13: [INFO] Routing pad 'D32:1' at (114617500, 86362500) with pad 'D33:1' at (133667500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(114617500, 86362500), (133667500, 86362500)]
13:40:13: [INFO] Routing pad 'D33:1' at (133667500, 86362500) with pad 'D34:1' at (152717500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(133667500, 86362500), (152717500, 86362500)]
13:40:13: [INFO] Routing pad 'D34:1' at (152717500, 86362500) with pad 'D35:1' at (171767500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(152717500, 86362500), (171767500, 86362500)]
13:40:13: [INFO] Routing pad 'D35:1' at (171767500, 86362500) with pad 'D36:1' at (190817500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(171767500, 86362500), (190817500, 86362500)]
13:40:13: [INFO] Routing pad 'D36:1' at (190817500, 86362500) with pad 'D37:1' at (209867500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(190817500, 86362500), (209867500, 86362500)]
13:40:13: [INFO] Routing pad 'D37:1' at (209867500, 86362500) with pad 'D38:1' at (228917500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(209867500, 86362500), (228917500, 86362500)]
13:40:13: [INFO] Routing pad 'D38:1' at (228917500, 86362500) with pad 'D39:1' at (247967500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(228917500, 86362500), (247967500, 86362500)]
13:40:13: [INFO] Routing pad 'D39:1' at (247967500, 86362500) with pad 'D40:1' at (267017500, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(247967500, 86362500), (267017500, 86362500)]
13:40:13: [INFO] Routing pad 'D40:1' at (267017500, 86362500) with pad 'D41:1' at (297973750, 86362500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(267017500, 86362500), (297973750, 86362500)]
13:40:13: [INFO] Routing COL8 pads
13:40:13: [INFO] Routing pad 'SW9:1' at (196215000, 35560000) with pad 'SW23:1' at (196215000, 59372500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(196215000, 35560000), (196215000, 59372500)]
13:40:13: [INFO] Routing pad 'SW23:1' at (196215000, 59372500) with pad 'SW37:1' at (200977500, 78422500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(196215000, 59372500), (196215000, 73660000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(196215000, 73660000), (200977500, 78422500)]
13:40:13: [INFO] Routing pad 'SW37:1' at (200977500, 78422500) with pad 'SW50:1' at (210502500, 97472500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(200977500, 78422500), (200977500, 87947500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(200977500, 87947500), (210502500, 97472500)]
13:40:13: [INFO] Routing COL11 pads
13:40:13: [INFO] Routing pad 'SW26:1' at (253365000, 59372500) with pad 'SW12:1' at (258127500, 35560000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(253365000, 59372500), (258127500, 54610000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(258127500, 54610000), (258127500, 35560000)]
13:40:13: [INFO] Routing pad 'SW26:1' at (253365000, 59372500) with pad 'SW40:1' at (258127500, 78422500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(253365000, 59372500), (253365000, 73660000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(253365000, 73660000), (258127500, 78422500)]
13:40:13: [INFO] Routing COL6 pads
13:40:13: [INFO] Routing pad 'SW7:1' at (158115000, 35560000) with pad 'SW21:1' at (158115000, 59372500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(158115000, 35560000), (158115000, 59372500)]
13:40:13: [INFO] Routing pad 'SW21:1' at (158115000, 59372500) with pad 'SW35:1' at (162877500, 78422500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(158115000, 59372500), (158115000, 73660000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(158115000, 73660000), (162877500, 78422500)]
13:40:13: [INFO] Routing pad 'SW48:1' at (172402500, 97472500) with pad 'SW57:1' at (167640000, 121285000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(172402500, 97472500), (172402500, 116522500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(172402500, 116522500), (167640000, 121285000)]
13:40:13: [INFO] Routing pad 'SW35:1' at (162877500, 78422500) with pad 'SW48:1' at (172402500, 97472500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(162877500, 78422500), (162877500, 87947500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(162877500, 87947500), (172402500, 97472500)]
13:40:13: [INFO] Routing COL10 pads
13:40:13: [INFO] Routing pad 'SW25:1' at (234315000, 59372500) with pad 'SW11:1' at (239077500, 35560000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(234315000, 59372500), (239077500, 54610000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(239077500, 54610000), (239077500, 35560000)]
13:40:13: [INFO] Routing pad 'SW25:1' at (234315000, 59372500) with pad 'SW39:1' at (239077500, 78422500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(234315000, 59372500), (234315000, 73660000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(234315000, 73660000), (239077500, 78422500)]
13:40:13: [INFO] Routing pad 'SW52:1' at (248602500, 97472500) with pad 'SW58:1' at (246221250, 116522500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(248602500, 97472500), (248602500, 114141250)]
13:40:13: [INFO] Adding track segment (F.Cu): [(248602500, 114141250), (246221250, 116522500)]
13:40:13: [INFO] Routing pad 'SW39:1' at (239077500, 78422500) with pad 'SW52:1' at (248602500, 97472500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(239077500, 78422500), (239077500, 87947500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(239077500, 87947500), (248602500, 97472500)]
13:40:13: [INFO] Routing ROW4 pads
13:40:13: [INFO] Routing pad 'D55:1' at (74136250, 124462500) with pad 'D56:1' at (97948750, 124462500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(74136250, 124462500), (97948750, 124462500)]
13:40:13: [INFO] Routing pad 'D56:1' at (97948750, 124462500) with pad 'D57:1' at (176530000, 129225000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(97948750, 124462500), (102711250, 129225000)]
13:40:13: [INFO] Adding track segment (B.Cu): [(102711250, 129225000), (176530000, 129225000)]
13:40:13: [INFO] Routing pad 'D57:1' at (176530000, 129225000) with pad 'D58:1' at (255111250, 124462500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(176530000, 129225000), (250348750, 129225000)]
13:40:13: [INFO] Adding track segment (B.Cu): [(250348750, 129225000), (255111250, 124462500)]
13:40:13: [INFO] Routing pad 'D58:1' at (255111250, 124462500) with pad 'D59:1' at (278923750, 124462500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (B.Cu): [(255111250, 124462500), (278923750, 124462500)]
13:40:13: [INFO] Routing COL4 pads
13:40:13: [INFO] Routing pad 'SW5:1' at (115252500, 35560000) with pad 'SW19:1' at (120015000, 59372500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(115252500, 35560000), (115252500, 54610000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(115252500, 54610000), (120015000, 59372500)]
13:40:13: [INFO] Routing pad 'SW19:1' at (120015000, 59372500) with pad 'SW33:1' at (124777500, 78422500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(120015000, 59372500), (120015000, 73660000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(120015000, 73660000), (124777500, 78422500)]
13:40:13: [INFO] Routing pad 'SW33:1' at (124777500, 78422500) with pad 'SW46:1' at (134302500, 97472500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(124777500, 78422500), (124777500, 87947500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(124777500, 87947500), (134302500, 97472500)]
13:40:13: [INFO] Routing COL12 pads
13:40:13: [INFO] Routing pad 'SW53:1' at (274796250, 97472500) with pad 'SW27:1' at (272415000, 59372500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(274796250, 97472500), (272415000, 95091250)]
13:40:13: [INFO] Adding track segment (F.Cu): [(272415000, 95091250), (272415000, 59372500)]
13:40:13: [INFO] Routing pad 'SW59:1' at (270033750, 116522500) with pad 'SW53:1' at (274796250, 97472500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(270033750, 116522500), (274796250, 111760000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(274796250, 111760000), (274796250, 97472500)]
13:40:13: [INFO] Routing pad 'SW27:1' at (272415000, 59372500) with pad 'SW13:1' at (277177500, 35560000) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(272415000, 59372500), (277177500, 54610000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(277177500, 54610000), (277177500, 35560000)]
13:40:13: [INFO] Routing COL5 pads
13:40:13: [INFO] Routing pad 'SW6:1' at (139065000, 35560000) with pad 'SW20:1' at (139065000, 59372500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(139065000, 35560000), (139065000, 59372500)]
13:40:13: [INFO] Routing pad 'SW20:1' at (139065000, 59372500) with pad 'SW34:1' at (143827500, 78422500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(139065000, 59372500), (139065000, 73660000)]
13:40:13: [INFO] Adding track segment (F.Cu): [(139065000, 73660000), (143827500, 78422500)]
13:40:13: [INFO] Routing pad 'SW34:1' at (143827500, 78422500) with pad 'SW47:1' at (153352500, 97472500) using coordinate system rotated by 0 degree(s)
13:40:13: [INFO] Adding track segment (F.Cu): [(143827500, 78422500), (143827500, 87947500)]
13:40:13: [INFO] Adding track segment (F.Cu): [(143827500, 87947500), (153352500, 97472500)]
13:40:13: [INFO] Removing dangling tracks
